update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
12300,0.07082178443670273,0.0695125013589859,0.0001,0.41972815990448,727695,294.94158244132996,False
12400,0.06256985664367676,0.07335227727890015,0.0001,0.35864919424057007,727695,295.85601830482483,False
12500,0.06939216703176498,0.07062031328678131,0.0001,0.29726776480674744,727695,296.77155113220215,False
12600,0.0700361430644989,0.06811182200908661,0.0001,0.2910645604133606,727695,297.6903386116028,False
12700,0.06839804351329803,0.06741505861282349,0.0001,0.2723858654499054,727695,298.6077449321747,False
12800,0.0709066316485405,0.06443016231060028,0.0001,0.3179873526096344,727695,299.52473974227905,False
12900,0.06650574505329132,0.06851311028003693,0.0001,0.5037142634391785,727695,300.42941784858704,False
13000,0.061923280358314514,0.07120785117149353,0.0001,0.3222920000553131,727695,301.33415699005127,False
13100,0.06346271932125092,0.06253395229578018,0.0001,0.33661627769470215,727695,302.2392575740814,False
13200,0.0623108334839344,0.07357366383075714,0.0001,0.2650039494037628,727695,303.14748311042786,False
13300,0.0623600110411644,0.06235905736684799,0.0001,0.3375094532966614,727695,304.0583300590515,False
13400,0.0668434202671051,0.06927604228258133,0.0001,0.3614311218261719,727695,304.9694609642029,False
13500,0.0607328787446022,0.06813985109329224,0.0001,0.3198467791080475,727695,305.8793194293976,False
13600,0.059669867157936096,0.07090044021606445,0.0001,0.30917370319366455,727695,306.78994822502136,False
13700,0.06022720783948898,0.07203424721956253,0.0001,0.2870769500732422,727695,307.69918513298035,False
13800,0.06493108719587326,0.06818579882383347,0.0001,0.2951904833316803,727695,308.60964488983154,False
13900,0.062105942517519,0.06406684964895248,0.0001,0.34618040919303894,727695,309.5221779346466,False
14000,0.07043946534395218,0.07721544057130814,0.0001,0.5839828848838806,727695,310.4346709251404,False
14100,0.06548929214477539,0.060088127851486206,0.0001,0.28652331233024597,727695,311.35592699050903,False
14200,0.06310181319713593,0.05993400514125824,0.0001,0.2507686913013458,727695,312.2721486091614,False
14300,0.0651434138417244,0.06678546965122223,0.0001,0.33077293634414673,727695,313.19611287117004,False
14400,0.06490655243396759,0.06580530107021332,0.0001,0.2981521785259247,727695,314.11726212501526,False
14500,0.0652485266327858,0.06178939715027809,0.0001,0.32439348101615906,727695,315.0362663269043,False
14600,0.06419235467910767,0.06448143720626831,0.0001,0.3131210505962372,727695,315.9527041912079,False
14700,0.06245598942041397,0.059470608830451965,0.0001,0.3996652364730835,727695,316.8711655139923,False
14800,0.06406239420175552,0.06708592921495438,0.0001,0.27295535802841187,727695,317.7876036167145,False
14900,0.06247146800160408,0.06555713713169098,0.0001,0.2978258728981018,727695,318.71105194091797,False
15000,0.06535877287387848,0.060978371649980545,0.0001,0.2892967760562897,727695,425.18399596214294,False
15100,0.0618973970413208,0.07163455337285995,0.0001,0.3182070553302765,727695,426.19327211380005,False
15200,0.06934745609760284,0.06535504013299942,0.0001,0.24614539742469788,727695,427.15522837638855,False
15300,0.06430023163557053,0.06773567199707031,0.0001,0.3198637068271637,727695,428.0732350349426,False
15400,0.05683072656393051,0.06148909032344818,0.0001,0.2721445858478546,727695,429.0043783187866,False
15500,0.06620621681213379,0.06472642719745636,0.0001,0.46382179856300354,727695,429.92805886268616,False
15600,0.061789385974407196,0.06461136043071747,0.0001,0.2912806272506714,727695,430.8539423942566,False
15700,0.06443501263856888,0.0621161088347435,0.0001,0.2506566345691681,727695,431.7774293422699,False
